Timestamp,CPU_Percent,RAM_Utilizada_MB,RAM_Libre_MB,RAM_Percent,Latencia_ms
2026-05-21 04:34:49,100.0,223.49,1274.0,22.4,0.22
2026-05-21 04:34:54,0.0,224.41,1273.07,22.5,0.12
2026-05-21 04:34:59,0.1,224.41,1273.07,22.5,0.1
2026-05-21 04:35:04,0.1,225.38,1272.11,22.5,0.15
2026-05-21 04:35:09,0.0,225.37,1272.11,22.5,0.11
2026-05-21 04:35:14,0.0,225.37,1272.11,22.5,0.16
2026-05-21 04:35:19,0.1,225.36,1272.11,22.5,0.16
2026-05-21 04:35:24,0.1,225.36,1272.13,22.5,0.14
2026-05-21 04:35:29,0.1,225.35,1272.13,22.5,0.1
2026-05-21 04:35:34,0.0,225.35,1272.13,22.5,0.11
2026-05-21 04:35:39,0.1,225.35,1272.13,22.5,0.16
2026-05-21 04:35:44,0.0,225.34,1272.13,22.5,0.15
2026-05-21 04:35:49,0.1,225.34,1272.16,22.5,0.18
2026-05-21 04:35:54,0.0,225.34,1272.16,22.5,0.18
2026-05-21 04:35:59,0.0,225.34,1272.16,22.5,0.11
2026-05-21 04:36:04,0.0,225.34,1272.16,22.5,0.15
2026-05-21 04:36:09,0.1,225.32,1272.16,22.5,0.12
2026-05-21 04:36:14,0.0,225.32,1272.16,22.5,0.11
2026-05-21 04:36:19,0.1,225.31,1272.16,22.5,0.1
2026-05-21 04:36:24,0.0,225.3,1272.16,22.5,0.15
2026-05-21 04:36:29,0.0,225.3,1272.16,22.5,0.12
2026-05-21 04:36:34,0.0,225.3,1272.16,22.5,0.14
2026-05-21 04:36:39,0.0,225.3,1272.16,22.5,0.12
2026-05-21 04:36:44,0.0,225.29,1272.16,22.5,0.11
2026-05-21 04:36:49,0.0,225.29,1272.16,22.5,0.17
2026-05-21 04:36:54,0.0,225.28,1272.16,22.5,0.16
2026-05-21 04:36:59,0.1,225.28,1272.16,22.5,0.13
2026-05-21 04:37:04,0.1,225.27,1272.22,22.5,0.16
2026-05-21 04:37:09,0.1,225.27,1272.22,22.5,0.12
2026-05-21 04:37:14,0.0,225.27,1272.22,22.5,0.26
2026-05-21 04:37:19,0.1,225.26,1272.22,22.5,0.11
2026-05-21 04:37:24,0.0,225.26,1272.22,22.5,0.11
2026-05-21 04:37:29,0.0,225.26,1272.22,22.5,0.11
2026-05-21 04:37:34,0.0,225.25,1272.22,22.5,0.12
2026-05-21 04:37:39,0.0,225.24,1272.22,22.5,0.11
2026-05-21 04:37:44,0.1,225.24,1272.22,22.5,0.11
2026-05-21 04:37:49,0.0,225.23,1272.26,22.5,0.11
2026-05-21 04:37:55,0.0,225.23,1272.26,22.5,0.12
2026-05-21 04:38:00,0.0,225.22,1272.27,22.5,0.27
2026-05-21 04:38:05,0.0,225.2,1272.28,22.5,0.27
2026-05-21 04:38:10,0.0,225.2,1272.28,22.5,0.16
2026-05-21 04:38:15,0.0,225.2,1272.28,22.5,0.11
2026-05-21 04:38:20,0.0,225.18,1272.29,22.5,0.14
2026-05-21 04:38:25,0.4,234.0,1263.37,23.1,0.14
2026-05-21 04:38:30,0.0,234.0,1263.37,23.1,0.11
2026-05-21 04:38:35,0.1,228.92,1268.47,22.7,0.1
2026-05-21 04:38:40,0.0,226.52,1270.86,22.6,0.12
2026-05-21 04:38:45,0.0,226.52,1270.86,22.6,0.13
2026-05-21 04:38:50,0.0,226.77,1270.62,22.6,0.12
2026-05-21 04:38:55,0.0,226.77,1270.62,22.6,0.12
2026-05-21 04:39:00,0.0,226.53,1270.83,22.6,0.16
2026-05-21 04:39:05,0.0,226.29,1271.07,22.6,0.13
2026-05-21 04:39:10,0.1,226.27,1271.08,22.6,0.12
2026-05-21 04:39:15,0.1,226.27,1271.08,22.6,0.12
2026-05-21 04:39:20,0.0,226.27,1271.08,22.6,0.12
2026-05-21 04:39:25,0.0,226.27,1271.08,22.6,0.13
2026-05-21 04:39:30,0.0,226.27,1271.08,22.6,0.16
2026-05-21 04:39:35,0.0,226.27,1271.08,22.6,0.17
2026-05-21 04:39:40,0.0,226.27,1271.08,22.6,0.16
2026-05-21 04:39:45,0.0,226.24,1271.08,22.6,0.17
2026-05-21 04:39:50,0.1,226.23,1271.08,22.6,0.11
2026-05-21 04:39:55,0.0,226.23,1271.08,22.6,0.14
2026-05-21 04:40:00,0.1,226.23,1271.16,22.6,0.14
2026-05-21 04:40:05,0.0,226.45,1270.94,22.6,0.12
2026-05-21 04:40:10,0.0,226.45,1270.94,22.6,0.1
2026-05-21 04:40:15,0.0,226.45,1270.94,22.6,0.12
2026-05-21 04:40:20,0.2,227.4,1269.97,22.7,0.11
2026-05-21 04:40:25,0.0,227.4,1269.97,22.7,0.11
2026-05-21 04:40:30,0.0,227.4,1269.97,22.7,0.12
2026-05-21 04:40:35,0.0,227.39,1269.99,22.7,0.11
2026-05-21 04:40:40,0.0,227.39,1269.99,22.7,0.11
2026-05-21 04:40:45,0.1,227.39,1269.99,22.7,0.14
2026-05-21 04:40:50,0.0,227.37,1269.99,22.7,0.11
2026-05-21 04:40:55,0.1,227.37,1269.99,22.7,0.15
2026-05-21 04:41:00,0.0,227.37,1269.99,22.7,0.11
2026-05-21 04:41:05,0.0,227.35,1270.02,22.7,0.12
2026-05-21 04:41:10,0.0,227.35,1270.02,22.7,0.13
2026-05-21 04:41:15,0.0,227.35,1270.02,22.7,0.11
2026-05-21 04:41:20,0.0,227.35,1270.02,22.7,0.12
2026-05-21 04:41:25,0.0,227.34,1270.02,22.7,0.11
2026-05-21 04:41:30,0.0,227.34,1270.02,22.7,0.11
2026-05-21 04:41:35,0.0,227.34,1270.02,22.7,0.13
2026-05-21 04:41:40,0.0,227.34,1270.02,22.7,0.13
2026-05-21 04:41:45,0.0,227.34,1270.02,22.7,0.12
2026-05-21 04:41:50,0.1,227.33,1270.02,22.7,0.12
2026-05-21 04:41:55,0.1,227.3,1270.06,22.6,0.12
2026-05-21 04:42:00,0.0,227.3,1270.06,22.6,0.11
2026-05-21 04:42:06,0.0,227.29,1270.07,22.6,0.12
2026-05-21 04:42:11,0.0,227.29,1270.07,22.6,0.13
2026-05-21 04:42:16,0.0,227.29,1270.07,22.6,0.17
2026-05-21 04:42:21,0.0,227.27,1270.07,22.6,0.11
2026-05-21 04:42:26,0.0,227.26,1270.07,22.6,0.12
2026-05-21 04:42:31,0.1,227.26,1270.07,22.6,0.14
2026-05-21 04:42:36,0.0,227.26,1270.07,22.6,0.12
2026-05-21 04:42:41,0.0,227.26,1270.07,22.6,0.15
2026-05-21 04:42:46,0.0,227.26,1270.07,22.6,0.13
2026-05-21 04:42:51,0.0,227.23,1270.07,22.6,0.11
2026-05-21 04:42:56,0.0,227.23,1270.07,22.6,0.13
2026-05-21 04:43:01,0.0,227.23,1270.07,22.6,0.11
2026-05-21 04:43:06,0.0,227.22,1270.07,22.6,0.15
2026-05-21 04:43:11,0.0,227.22,1270.07,22.6,0.2
2026-05-21 04:43:16,0.0,227.21,1270.07,22.6,0.11
2026-05-21 04:43:21,0.1,227.2,1270.18,22.6,0.11
2026-05-21 04:43:26,0.0,227.18,1270.18,22.6,0.14
2026-05-21 04:43:31,0.2,227.17,1270.18,22.6,0.11
2026-05-21 04:43:36,0.1,227.17,1270.18,22.6,0.1
2026-05-21 04:43:41,0.1,227.16,1270.18,22.6,0.11
2026-05-21 04:43:46,0.1,227.16,1270.18,22.6,0.11
2026-05-21 04:43:51,0.1,227.16,1270.18,22.6,0.11
2026-05-21 04:43:56,0.0,227.16,1270.18,22.6,0.15
2026-05-21 04:44:01,0.0,227.15,1270.18,22.6,0.11
2026-05-21 04:44:06,0.0,227.15,1270.18,22.6,0.1
2026-05-21 04:44:11,0.0,227.15,1270.18,22.6,0.16
2026-05-21 04:44:16,0.0,227.14,1270.18,22.6,0.16
2026-05-21 04:44:21,0.0,227.14,1270.18,22.6,0.11
2026-05-21 04:44:26,0.0,227.14,1270.18,22.6,0.11
2026-05-21 04:44:31,0.1,227.12,1270.21,22.6,0.11
2026-05-21 04:44:36,0.0,227.12,1270.21,22.6,0.12
2026-05-21 04:44:41,0.0,227.12,1270.21,22.6,0.12
2026-05-21 04:45:30,0.0,227.12,1270.21,22.6,0.11
2026-05-21 04:45:35,97.7,1206.73,290.36,82.3,0.12
2026-05-21 04:45:40,100.0,1268.6,228.49,86.1,0.14
2026-05-21 04:45:45,100.0,1264.25,232.84,85.8,0.12
2026-05-21 04:45:50,100.0,1260.12,236.97,85.6,0.12
2026-05-21 04:45:55,100.0,1000.57,496.51,69.8,0.13
2026-05-21 04:46:00,100.0,1249.27,247.82,84.9,0.11
2026-05-21 04:46:05,100.0,1250.99,246.1,85.0,0.13
2026-05-21 04:46:10,100.0,1245.15,251.93,84.7,0.24
2026-05-21 04:46:15,100.0,1276.06,221.03,86.5,0.13
2026-05-21 04:46:20,100.0,1284.03,213.07,87.0,0.13
2026-05-21 04:46:25,99.9,1334.45,162.66,90.1,0.11
2026-05-21 04:46:30,100.0,1126.78,370.33,77.4,0.13
2026-05-21 04:46:35,100.0,838.76,658.36,59.9,0.11
2026-05-21 04:46:40,100.0,759.66,737.46,55.1,0.13
2026-05-21 04:46:45,100.0,269.72,1227.39,25.2,0.17
2026-05-21 04:46:50,100.0,271.2,1225.91,25.3,0.13
2026-05-21 04:46:55,100.0,252.26,1244.86,24.2,0.19
2026-05-21 04:47:00,100.0,248.95,1248.16,24.0,0.14
2026-05-21 04:47:05,100.0,256.82,1240.3,24.5,0.18
2026-05-21 04:47:10,100.0,255.79,1241.32,24.4,0.15
2026-05-21 04:47:15,100.0,257.02,1240.1,24.5,0.14
2026-05-21 04:47:20,100.0,257.75,1239.36,24.5,0.11
2026-05-21 04:47:25,100.0,258.73,1238.38,24.6,0.13
2026-05-21 04:47:30,100.0,260.2,1236.91,24.7,0.11
2026-05-21 04:47:35,100.0,262.66,1234.45,24.8,0.12
2026-05-21 04:47:40,100.0,265.61,1231.5,25.0,0.12
2026-05-21 04:47:45,100.0,268.31,1228.8,25.2,0.11
2026-05-21 04:47:50,100.0,274.21,1222.91,25.5,0.19
2026-05-21 04:47:55,100.0,276.42,1220.69,25.7,0.12
2026-05-21 04:48:00,100.0,288.75,1208.25,26.4,0.16
2026-05-21 04:48:05,100.0,290.12,1206.88,26.5,0.13
2026-05-21 04:48:10,100.0,291.59,1205.41,26.6,0.1
2026-05-21 04:48:15,100.0,293.81,1203.2,26.7,0.13
2026-05-21 04:48:20,100.0,295.78,1201.23,26.8,0.12
2026-05-21 04:48:25,100.0,297.46,1199.55,26.9,0.11
2026-05-21 04:48:30,100.0,299.92,1197.09,27.1,0.12
2026-05-21 04:48:35,100.0,301.38,1195.62,27.2,0.12
2026-05-21 04:48:40,100.0,303.36,1193.65,27.3,0.12
2026-05-21 04:48:45,100.0,305.56,1191.45,27.4,0.11
2026-05-21 04:48:50,100.0,308.76,1188.24,27.6,0.14
2026-05-21 04:48:55,100.0,310.97,1186.04,27.8,0.11
2026-05-21 04:49:00,100.0,317.61,1179.4,28.2,0.15
2026-05-21 04:49:05,100.0,318.59,1178.42,28.2,0.16
2026-05-21 04:49:10,100.0,326.18,1170.82,28.7,0.13
2026-05-21 04:49:15,100.0,329.15,1167.85,28.9,0.13
2026-05-21 04:49:20,100.0,334.32,1162.68,29.2,0.13
2026-05-21 04:49:25,100.0,337.77,1159.24,29.4,0.15
2026-05-21 04:49:30,100.0,340.96,1156.04,29.6,0.13
2026-05-21 04:49:35,100.0,346.84,1150.16,30.0,0.15
2026-05-21 04:49:40,100.0,348.58,1148.43,30.1,0.12
2026-05-21 04:49:45,100.0,354.73,1142.27,30.4,0.12
2026-05-21 04:49:50,100.0,357.68,1139.33,30.6,0.11
2026-05-21 04:49:55,100.0,361.36,1135.64,30.8,0.12
2026-05-21 04:50:00,100.0,374.2,1122.57,31.6,0.13
2026-05-21 04:50:05,100.0,377.02,1119.75,31.8,0.1
2026-05-21 04:50:10,100.0,379.72,1117.06,32.0,0.18
2026-05-21 04:50:15,100.0,382.67,1114.11,32.1,0.16
2026-05-21 04:50:20,100.0,385.12,1111.65,32.3,0.11
2026-05-21 04:50:25,100.0,387.59,1109.19,32.4,0.12
2026-05-21 04:50:30,98.7,390.53,1106.25,32.6,0.14
2026-05-21 04:50:35,0.4,229.54,1267.49,22.8,0.17
2026-05-21 04:50:40,0.0,229.53,1267.5,22.8,0.12
2026-05-21 04:50:45,0.0,229.52,1267.5,22.8,0.11
2026-05-21 04:50:50,0.1,229.52,1267.5,22.8,0.14
2026-05-21 04:50:55,0.1,229.51,1267.5,22.8,0.11
2026-05-21 04:51:00,0.0,229.51,1267.5,22.8,0.12
2026-05-21 04:51:05,0.0,229.5,1267.5,22.8,0.14
2026-05-21 04:51:10,0.1,229.5,1267.5,22.8,0.14
2026-05-21 04:51:15,0.0,229.5,1267.52,22.8,0.12
2026-05-21 04:51:20,0.0,229.5,1267.52,22.8,0.14
2026-05-21 04:51:25,0.1,229.48,1267.52,22.8,0.11
2026-05-21 04:51:30,0.1,229.48,1267.52,22.8,0.14
2026-05-21 04:51:35,0.0,229.48,1267.52,22.8,0.12
2026-05-21 04:51:40,0.1,229.48,1267.52,22.8,0.1
2026-05-21 04:51:45,0.0,229.48,1267.52,22.8,0.1
2026-05-21 04:51:50,0.0,229.48,1267.52,22.8,0.37
2026-05-21 04:51:55,0.0,229.48,1267.52,22.8,0.13
2026-05-21 04:52:00,0.1,229.45,1267.52,22.8,0.17
2026-05-21 04:52:05,0.0,229.45,1267.52,22.8,0.11
2026-05-21 04:52:11,0.1,229.44,1267.53,22.8,0.16
2026-05-21 04:52:16,0.1,229.44,1267.53,22.8,0.1
2026-05-21 04:52:21,0.0,229.43,1267.53,22.8,0.11
2026-05-21 04:52:26,0.0,229.43,1267.53,22.8,0.1
2026-05-21 04:52:31,0.0,229.43,1267.53,22.8,0.11
2026-05-21 04:52:36,0.0,229.43,1267.53,22.8,0.12
2026-05-21 04:52:41,0.0,229.43,1267.53,22.8,0.1
2026-05-21 04:52:46,0.1,229.43,1267.53,22.8,0.17
2026-05-21 04:52:51,0.1,229.41,1267.61,22.8,0.11
2026-05-21 04:52:56,0.0,229.4,1267.61,22.8,0.12
2026-05-21 04:53:01,0.0,229.4,1267.61,22.8,0.17
2026-05-21 04:53:06,0.0,229.39,1267.61,22.8,0.11
2026-05-21 04:53:11,0.1,229.39,1267.61,22.8,0.11
2026-05-21 04:53:16,0.1,229.39,1267.61,22.8,0.14
2026-05-21 04:53:21,0.0,229.39,1267.61,22.8,0.14
2026-05-21 04:53:26,0.0,229.38,1267.61,22.8,0.12
2026-05-21 04:53:31,0.0,229.38,1267.61,22.8,0.14
2026-05-21 04:53:36,0.0,229.37,1267.61,22.8,0.11
2026-05-21 04:53:41,0.1,229.37,1267.61,22.8,0.16
2026-05-21 04:53:46,0.0,229.36,1267.61,22.8,0.14
2026-05-21 04:53:51,0.0,229.36,1267.61,22.8,0.11
2026-05-21 04:53:56,0.0,229.36,1267.61,22.8,0.15
2026-05-21 04:54:01,0.0,229.36,1267.61,22.8,0.11
2026-05-21 04:54:06,0.1,229.35,1267.68,22.8,0.15
2026-05-21 04:54:11,0.0,229.35,1267.68,22.8,0.11
2026-05-21 04:54:16,0.0,229.35,1267.68,22.8,0.14
2026-05-21 04:54:21,0.0,229.35,1267.68,22.8,0.11
2026-05-21 04:54:26,0.0,229.35,1267.68,22.8,0.11
2026-05-21 04:54:31,0.1,229.35,1267.68,22.8,0.12
2026-05-21 04:54:36,0.0,229.35,1267.68,22.8,0.12
2026-05-21 04:54:41,0.0,229.35,1267.68,22.8,0.12
2026-05-21 04:54:46,0.0,229.35,1267.68,22.8,0.13
2026-05-21 04:54:51,0.0,229.35,1267.68,22.8,0.17
2026-05-21 04:54:56,0.1,229.31,1267.68,22.8,0.11
2026-05-21 04:55:01,0.0,229.29,1267.68,22.8,0.11
2026-05-21 04:55:06,0.1,229.29,1267.68,22.8,0.1
2026-05-21 04:55:11,0.1,229.29,1267.68,22.8,0.12
2026-05-21 04:55:16,0.0,229.29,1267.68,22.8,0.1
2026-05-21 04:55:21,0.1,229.28,1267.68,22.8,0.14
2026-05-21 04:55:26,0.0,229.28,1267.68,22.8,0.11
2026-05-21 04:55:31,0.0,229.28,1267.68,22.8,0.14
2026-05-21 04:55:36,0.0,229.28,1267.68,22.8,0.11
2026-05-21 04:55:41,0.0,229.28,1267.68,22.8,0.14
2026-05-21 04:55:46,0.0,229.26,1267.68,22.8,0.16
2026-05-21 04:55:51,0.0,229.44,1267.57,22.8,0.11
2026-05-21 04:55:56,0.0,229.44,1267.57,22.8,0.12
2026-05-21 04:56:01,0.0,229.43,1267.57,22.8,0.24
2026-05-21 04:56:06,0.0,229.43,1267.57,22.8,0.11
2026-05-21 04:56:11,0.0,229.42,1267.59,22.8,0.14
2026-05-21 04:56:16,0.0,229.42,1267.59,22.8,0.17
2026-05-21 04:56:21,0.0,229.41,1267.59,22.8,0.11
2026-05-21 04:56:26,0.0,229.41,1267.59,22.8,0.11
2026-05-21 04:56:31,0.0,229.41,1267.59,22.8,0.14
2026-05-21 04:56:36,0.0,229.41,1267.59,22.8,0.12
2026-05-21 04:56:41,0.0,229.39,1267.59,22.8,0.14
2026-05-21 04:56:46,0.0,229.39,1267.59,22.8,0.11
2026-05-21 04:56:51,0.1,229.39,1267.59,22.8,0.11
2026-05-21 04:56:56,0.1,229.39,1267.59,22.8,0.25
2026-05-21 04:57:01,0.0,229.39,1267.59,22.8,0.11
2026-05-21 04:57:06,0.0,229.39,1267.59,22.8,0.13
2026-05-21 04:57:11,0.1,229.37,1267.64,22.8,0.14
2026-05-21 04:57:16,0.0,229.37,1267.64,22.8,0.11
2026-05-21 04:57:21,0.0,229.37,1267.64,22.8,0.12
2026-05-21 04:57:26,0.0,229.37,1267.64,22.8,0.11
2026-05-21 04:57:31,0.0,229.35,1267.67,22.8,0.11
2026-05-21 04:57:36,0.0,229.35,1267.67,22.8,0.12
2026-05-21 04:57:41,0.0,229.35,1267.67,22.8,0.11
2026-05-21 04:57:46,0.0,229.35,1267.67,22.8,0.11
2026-05-21 04:57:51,0.0,229.35,1267.67,22.8,0.11
2026-05-21 04:58:00,0.1,229.32,1267.68,22.8,0.12
2026-05-21 04:58:05,0.1,229.32,1267.68,22.8,0.11
2026-05-21 04:58:10,0.1,229.31,1267.7,22.8,0.11
2026-05-21 04:58:15,0.0,229.31,1267.7,22.8,0.1
2026-05-21 04:58:20,0.0,229.31,1267.7,22.8,0.11
2026-05-21 04:58:25,0.1,229.3,1267.7,22.8,0.11
2026-05-21 04:58:30,0.1,229.29,1267.71,22.8,0.1
2026-05-21 04:58:35,0.0,229.29,1267.71,22.8,0.11
2026-05-21 04:58:40,0.1,229.29,1267.71,22.8,0.12
2026-05-21 04:58:45,0.0,229.29,1267.71,22.8,0.33
2026-05-21 04:58:50,0.0,229.29,1267.71,22.8,0.12
2026-05-21 04:58:56,0.0,229.29,1267.71,22.8,0.11
2026-05-21 04:59:01,0.0,229.29,1267.71,22.8,0.11
2026-05-21 04:59:06,0.1,229.29,1267.71,22.8,0.11
2026-05-21 04:59:11,0.0,229.26,1267.71,22.8,0.13
2026-05-21 04:59:16,0.0,229.25,1267.71,22.8,0.14
2026-05-21 04:59:21,0.0,229.25,1267.71,22.8,0.15
2026-05-21 04:59:26,0.0,229.25,1267.71,22.8,0.11
2026-05-21 04:59:31,0.0,229.25,1267.71,22.8,0.12
2026-05-21 04:59:36,0.0,229.25,1267.71,22.8,0.16
2026-05-21 04:59:41,0.1,229.25,1267.71,22.8,0.13
2026-05-21 04:59:46,0.1,229.45,1267.49,22.8,0.11
2026-05-21 04:59:51,0.0,229.45,1267.49,22.8,0.11
2026-05-21 04:59:56,0.0,229.45,1267.49,22.8,0.11
2026-05-21 05:00:01,0.1,229.45,1267.49,22.8,0.17
2026-05-21 05:00:06,0.1,229.66,1267.34,22.8,0.12
2026-05-21 05:00:11,0.1,229.66,1267.34,22.8,0.14
2026-05-21 05:00:16,0.1,229.66,1267.34,22.8,0.14
2026-05-21 05:00:21,0.0,229.66,1267.34,22.8,0.17
2026-05-21 05:00:26,0.0,229.66,1267.34,22.8,0.14
2026-05-21 05:00:31,0.0,229.66,1267.34,22.8,0.1
2026-05-21 05:00:36,0.1,229.66,1267.34,22.8,0.14
2026-05-21 05:00:41,0.0,229.66,1267.34,22.8,0.11
2026-05-21 05:00:46,0.0,229.66,1267.34,22.8,0.13
2026-05-21 05:00:51,0.0,229.66,1267.34,22.8,0.11
2026-05-21 05:00:56,0.0,229.66,1267.34,22.8,0.11
2026-05-21 05:01:01,0.0,229.66,1267.34,22.8,0.1
2026-05-21 05:01:06,0.1,229.62,1267.38,22.8,0.11
2026-05-21 05:01:11,0.1,229.61,1267.38,22.8,0.11
2026-05-21 05:01:16,0.1,229.6,1267.39,22.8,0.12
2026-05-21 05:01:21,0.0,229.59,1267.39,22.8,0.11
2026-05-21 05:01:26,0.0,229.59,1267.39,22.8,0.11
2026-05-21 05:01:31,0.0,229.59,1267.39,22.8,0.11
2026-05-21 05:01:36,0.0,229.59,1267.39,22.8,0.12
2026-05-21 05:01:41,0.0,229.57,1267.39,22.8,0.13
2026-05-21 05:01:46,0.0,229.57,1267.39,22.8,0.12
2026-05-21 05:01:51,0.1,229.57,1267.39,22.8,0.13
2026-05-21 05:01:56,0.0,229.57,1267.39,22.8,0.11
2026-05-21 05:02:01,0.0,229.56,1267.39,22.8,0.12
2026-05-21 05:02:06,0.1,229.55,1267.39,22.8,0.1
2026-05-21 05:02:12,0.0,229.55,1267.39,22.8,0.14
2026-05-21 05:02:17,0.0,229.54,1267.39,22.8,0.11
2026-05-21 05:02:22,0.0,229.54,1267.39,22.8,0.11
2026-05-21 05:02:27,0.0,229.54,1267.41,22.8,0.11
2026-05-21 05:02:32,0.0,229.54,1267.41,22.8,0.1
2026-05-21 05:02:37,0.0,229.53,1267.49,22.8,0.12
2026-05-21 05:02:42,0.1,229.53,1267.49,22.8,0.11
2026-05-21 05:02:47,0.0,229.53,1267.49,22.8,0.15
2026-05-21 05:02:52,0.0,229.53,1267.49,22.8,0.11
2026-05-21 05:02:57,0.0,229.53,1267.49,22.8,0.11
2026-05-21 05:03:02,0.0,229.53,1267.49,22.8,0.13
2026-05-21 05:03:07,0.0,229.53,1267.49,22.8,0.12
2026-05-21 05:03:12,0.0,229.53,1267.49,22.8,0.11
2026-05-21 05:03:17,0.0,229.49,1267.51,22.8,0.13
2026-05-21 05:03:22,0.1,229.48,1267.51,22.8,0.13
2026-05-21 05:03:27,0.0,229.47,1267.51,22.8,0.11
2026-05-21 05:04:12,0.0,229.46,1267.55,22.8,0.14
2026-05-21 05:04:17,0.0,229.46,1267.55,22.8,0.1
2026-05-21 05:04:22,0.1,229.45,1267.55,22.8,0.12
2026-05-21 05:04:27,0.0,229.44,1267.55,22.8,0.1
2026-05-21 05:04:32,0.0,229.44,1267.55,22.8,0.1
2026-05-21 05:04:37,0.0,229.43,1267.55,22.8,0.11
2026-05-21 05:04:42,0.0,229.43,1267.55,22.8,0.12
2026-05-21 05:04:47,0.0,229.43,1267.55,22.8,0.11
2026-05-21 05:04:52,0.0,229.43,1267.55,22.8,0.12
2026-05-21 05:04:57,0.1,229.42,1267.6,22.8,0.11
2026-05-21 05:05:02,0.0,229.42,1267.6,22.8,0.11
2026-05-21 05:05:07,0.0,229.42,1267.6,22.8,0.12
2026-05-21 05:05:12,0.0,229.42,1267.6,22.8,0.1
2026-05-21 05:05:17,0.0,229.42,1267.6,22.8,0.11
2026-05-21 05:05:37,0.0,229.38,1267.62,22.8,0.11
2026-05-21 05:05:42,0.1,229.38,1267.62,22.8,0.2
2026-05-21 05:05:47,0.0,229.38,1267.62,22.8,0.13
2026-05-21 05:05:52,10.9,1151.5,345.25,79.0,0.18
2026-05-21 05:05:57,100.0,1195.75,301.02,81.7,0.12
2026-05-21 05:06:02,99.8,1190.88,305.87,81.4,0.15
2026-05-21 05:06:07,100.0,1255.27,241.48,85.3,0.11
2026-05-21 05:06:12,100.0,1274.62,222.12,86.5,0.15
2026-05-21 05:06:17,100.0,1259.68,237.07,85.6,0.14
2026-05-21 05:06:22,100.0,926.68,570.07,65.3,0.12
2026-05-21 05:06:27,100.0,899.54,597.21,63.6,0.11
2026-05-21 05:06:32,99.9,1269.62,227.13,86.2,0.17
2026-05-21 05:06:37,100.0,1271.93,224.82,86.3,0.12
2026-05-21 05:06:42,100.0,1333.85,162.89,90.1,0.11
2026-05-21 05:06:47,100.0,1022.52,474.23,71.1,0.12
2026-05-21 05:06:52,100.0,1318.41,178.34,89.1,0.13
2026-05-21 05:06:57,100.0,740.41,756.33,53.9,0.13
2026-05-21 05:07:02,100.0,298.59,1198.16,27.0,0.13
2026-05-21 05:07:07,100.0,260.76,1235.98,24.7,0.18
2026-05-21 05:07:12,100.0,247.13,1249.62,23.9,0.17
2026-05-21 05:07:17,100.0,249.09,1247.66,24.0,0.13
2026-05-21 05:07:22,100.0,250.08,1246.67,24.1,0.11
2026-05-21 05:07:27,100.0,251.29,1245.45,24.1,0.13
2026-05-21 05:07:32,100.0,252.77,1243.97,24.2,0.12
2026-05-21 05:07:37,100.0,253.51,1243.24,24.3,0.11
2026-05-21 05:07:42,100.0,254.98,1241.77,24.4,0.11
2026-05-21 05:07:47,100.0,255.96,1240.79,24.4,0.12
2026-05-21 05:07:52,100.0,257.19,1239.56,24.5,0.11
2026-05-21 05:07:57,100.0,258.41,1238.33,24.6,0.2
2026-05-21 05:08:02,100.0,259.88,1236.86,24.7,0.11
2026-05-21 05:08:07,100.0,262.09,1234.66,24.8,0.12
2026-05-21 05:08:12,100.0,265.54,1231.21,25.0,0.13
2026-05-21 05:08:17,100.0,268.23,1228.51,25.2,0.17
2026-05-21 05:08:22,100.0,272.41,1224.34,25.4,0.15
2026-05-21 05:08:27,100.0,277.32,1219.43,25.7,0.13
2026-05-21 05:08:32,100.0,281.25,1215.5,26.0,0.12
2026-05-21 05:08:37,100.0,287.64,1209.1,26.4,0.12
2026-05-21 05:08:42,100.0,289.86,1206.88,26.5,0.12
2026-05-21 05:08:47,100.0,293.55,1203.2,26.7,0.11
2026-05-21 05:08:52,100.0,303.14,1193.61,27.3,0.11
2026-05-21 05:08:57,100.0,305.61,1191.14,27.5,0.12
2026-05-21 05:09:02,100.0,310.27,1186.47,27.7,0.13
2026-05-21 05:09:07,100.0,311.01,1185.74,27.8,0.12
2026-05-21 05:09:12,100.0,313.21,1183.54,27.9,0.14
2026-05-21 05:09:17,100.0,315.68,1181.07,28.1,0.11
2026-05-21 05:09:22,100.0,317.88,1178.86,28.2,0.11
2026-05-21 05:09:27,100.0,329.2,1167.54,28.9,0.12
2026-05-21 05:09:32,100.0,331.9,1164.84,29.1,0.14
2026-05-21 05:09:37,100.0,335.11,1161.64,29.3,0.12
2026-05-21 05:09:42,100.0,337.07,1159.68,29.4,0.12
2026-05-21 05:09:47,100.0,339.77,1156.98,29.5,0.12
2026-05-21 05:09:52,100.0,342.46,1154.28,29.7,0.12
2026-05-21 05:09:57,100.0,353.29,1143.45,30.4,0.1
2026-05-21 05:10:02,100.0,354.52,1142.23,30.4,0.11
2026-05-21 05:10:07,100.0,363.62,1133.12,31.0,0.13
2026-05-21 05:10:12,100.0,366.6,1130.15,31.2,0.17
2026-05-21 05:10:17,100.0,368.07,1128.68,31.3,0.15
2026-05-21 05:10:22,100.0,372.23,1124.52,31.5,0.13
2026-05-21 05:10:27,100.0,374.2,1122.55,31.6,0.11
2026-05-21 05:10:32,100.0,376.67,1120.08,31.8,0.15
2026-05-21 05:10:37,100.0,380.09,1116.66,32.0,0.11
2026-05-21 05:10:42,100.0,384.53,1112.21,32.3,0.16
